subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
ncit:C152880,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0011002
rxcui:235426,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.031222367559142,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:11499,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:10104,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0988708306039498,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:8586,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:8583,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:7633,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.2966124918118496,http://purl.obolibrary.org/obo/RO_0011002
rxcui:19257,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.084746426231957,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:291,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:340,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.0741531229529624,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:302,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.084746426231957,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:326,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002408
rxcui:2102775,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0988708306039498,http://purl.obolibrary.org/obo/RO_0002408
rxcui:1546373,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0494354153019749,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:342,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:317,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:6938,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.2966124918118496,http://purl.obolibrary.org/obo/RO_0011002
rxcui:1589,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0741531229529624,http://purl.obolibrary.org/obo/RO_0002408
ncit:C76041,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002406
drugbank:DB15954,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.0494354153019749,http://purl.obolibrary.org/obo/RO_0011002
rxcui:3634,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0002408
rxcui:1303098,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0002408
rxcui:1546387,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0002406
rxcui:8352,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:304,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002406
rxcui:194,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.0988708306039498,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:323,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:318,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:343,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:314,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:300,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:337,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.2966124918118496,http://purl.obolibrary.org/obo/RO_0011002
drugbank:DB04365,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:311,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.2966124918118496,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:312,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.2966124918118496,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:331,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002408
rxcui:2694828,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.0348955872719823,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:3262,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.2966124918118496,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:12486,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
rxcui:119565,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0494354153019749,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:3274,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:293,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:8591,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:335,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:313,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator|inhibitor,interaction score = 0.0988708306039498,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:324,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:361,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:12301,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:307,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0988708306039498,http://purl.obolibrary.org/obo/RO_0002408
rxcui:1546438,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0741531229529624,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:8593,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:292,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
rxcui:152021,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0539295439657908,http://purl.obolibrary.org/obo/RO_0002408
rxcui:69120,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:308,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:339,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0011002
rxcui:44281,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.084746426231957,http://purl.obolibrary.org/obo/RO_0002406
rxcui:8761,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.084746426231957,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:348,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0011002
rxcui:1487512,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0741531229529624,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:3264,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
rxcui:107770,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0988708306039498,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:327,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0988708306039498,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:295,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:310,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
drugbank:DB02010,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 0.0348955872719823,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:290,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002406
rxcui:4492,RO:0011002,hgnc:6990,https://pubmed.ncbi.nlm.nih.gov/21635146,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 0.2250163730986445,http://purl.obolibrary.org/obo/RO_0011002
rxcui:7005,RO:0011002,hgnc:6990,https://pubmed.ncbi.nlm.nih.gov/21635146,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0011002
rxcui:2632852,RO:0011002,hgnc:6990,NA,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 4.350316546573794,http://purl.obolibrary.org/obo/RO_0011002
rxcui:2555,RO:0011002,hgnc:6990,https://pubmed.ncbi.nlm.nih.gov/21635146,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 0.1775639406764814,http://purl.obolibrary.org/obo/RO_0011002
ncit:C79860,RO:0002408,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0002408
ncit:C174617,RO:0002406,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,positive modulator,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0002406
rxcui:38404,RO:0002408,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.0539295439657908,http://purl.obolibrary.org/obo/RO_0002408
ncit:C38139,RO:0011002,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:9085,RO:0002408,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 2.372899934494797,http://purl.obolibrary.org/obo/RO_0002408
ncit:C77316,RO:0002408,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.5273110965543993,http://purl.obolibrary.org/obo/RO_0002408
ncit:C166510,RO:0002408,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.4745799868989593,http://purl.obolibrary.org/obo/RO_0002408
chembl:CHEMBL3707399,RO:0002406,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,positive modulator,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0002406
rxcui:1356552,RO:0002408,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 1.779674950871097,http://purl.obolibrary.org/obo/RO_0002408
chembl:CHEMBL3707401,RO:0002406,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,positive modulator,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0002406
chembl:CHEMBL4791762,RO:0011002,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0011002
ncit:C65620,RO:0002406,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,positive modulator,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0002406
ncit:C203197,RO:0002406,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,positive modulator,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:9084,RO:0002408,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 2.372899934494797,http://purl.obolibrary.org/obo/RO_0002408
ncit:C65960,RO:0002408,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.169492852463914,http://purl.obolibrary.org/obo/RO_0002408
ncit:C1674,RO:0011002,hgnc:4574,https://pubmed.ncbi.nlm.nih.gov/7595547,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 0.4314363517263267,http://purl.obolibrary.org/obo/RO_0011002
ncit:C152963,RO:0002408,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0002408
ncit:C1316,RO:0011002,hgnc:4574,https://pubmed.ncbi.nlm.nih.gov/9502201,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 0.2372899934494796,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL3545042,RO:0011002,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0011002
ncit:C152327,RO:0002408,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.2636555482771996,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:12232,RO:0002408,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 1.186449967247398,http://purl.obolibrary.org/obo/RO_0002408
ncit:C186393,RO:0002406,hgnc:4574,NA,This edge comes from the DGIdb 5.0.,2025-10-21,positive modulator,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:8213,RO:0002408,hgnc:3061,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 1.305094963972138,http://purl.obolibrary.org/obo/RO_0002408
ncit:C95729,RO:0002408,hgnc:3061,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.6525474819860692,http://purl.obolibrary.org/obo/RO_0002408
rxcui:1310469,RO:0011002,hgnc:3061,https://pubmed.ncbi.nlm.nih.gov/11923581,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 0.1652018941736883,http://purl.obolibrary.org/obo/RO_0011002
rxcui:4492,RO:0011002,hgnc:3061,https://pubmed.ncbi.nlm.nih.gov/15067352,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 0.1125081865493222,http://purl.obolibrary.org/obo/RO_0011002
rxcui:11413,RO:0011002,hgnc:3061,https://pubmed.ncbi.nlm.nih.gov/22960662,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 0.483368505174866,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:12249,RO:0002408,hgnc:3061,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 1.631368704965172,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:11791,RO:0002408,hgnc:3061,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 2.175158273286897,http://purl.obolibrary.org/obo/RO_0002408
rxcui:59763,RO:0011002,hgnc:3061,https://pubmed.ncbi.nlm.nih.gov/15134538,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 1.003919203055491,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:6345,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:6362,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:6338,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:1376,RO:0002408,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,inhibitor,interaction score = 0.5437895683217243,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:6354,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:10009,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:6358,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:6213,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:6357,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:1391,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:1382,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:3953,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 2.175158273286897,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:1389,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:6341,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:6212,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:3346,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:3347,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:6363,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:6346,RO:0011002,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,modulator,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0011002
rxcui:25916,RO:0002406,hgnc:4593,NA,This edge comes from the DGIdb 5.0.,2025-10-21,agonist,interaction score = 0.1087579136643448,http://purl.obolibrary.org/obo/RO_0002406
rxcui:1886,RO:0011002,hgnc:4593,https://pubmed.ncbi.nlm.nih.gov/12814357,This edge comes from the DGIdb 5.0.,2025-10-21,NA,interaction score = 0.0587880614401864,http://purl.obolibrary.org/obo/RO_0011002
