id,semantic_groups,uri,preflabel,name,synonyms,description
iuphar.ligand:10104,drug,https://identifiers.org/iuphar.ligand:10104,(S)-DIMETINDENE,(S)-DIMETINDENE,NA,NA
iuphar.ligand:8586,drug,https://identifiers.org/iuphar.ligand:8586,AE9C90CB,AE9C90CB,NA,NA
iuphar.ligand:8583,drug,https://identifiers.org/iuphar.ligand:8583,UH-AH 37,UH-AH 37,NA,NA
iuphar.ligand:7633,drug,https://identifiers.org/iuphar.ligand:7633,VU0010010,VU0010010,NA,NA
rxcui:19257,drug,https://identifiers.org/rxcui:19257,BETHANECHOL,BETHANECHOL,NA,NA
iuphar.ligand:291,drug,https://identifiers.org/iuphar.ligand:291,NNC 11-1314,NNC 11-1314,NA,NA
iuphar.ligand:340,drug,https://identifiers.org/iuphar.ligand:340,"WIN 62,577","WIN 62,577",NA,NA
iuphar.ligand:302,drug,https://identifiers.org/iuphar.ligand:302,OXOTREMORINE,OXOTREMORINE,NA,NA
iuphar.ligand:326,drug,https://identifiers.org/iuphar.ligand:326,LITHOCHOLYLCHOLINE,LITHOCHOLYLCHOLINE,NA,NA
rxcui:2102775,drug,https://identifiers.org/rxcui:2102775,REVEFENACIN,REVEFENACIN,NA,NA
rxcui:1546373,drug,https://identifiers.org/rxcui:1546373,IPRATROPIUM CATION,IPRATROPIUM CATION,NA,NA
iuphar.ligand:342,drug,https://identifiers.org/iuphar.ligand:342,BRUCINE,BRUCINE,NA,NA
iuphar.ligand:317,drug,https://identifiers.org/iuphar.ligand:317,[3H]N-METHYL SCOPOLAMINE,[3H]N-METHYL SCOPOLAMINE,NA,NA
iuphar.ligand:6938,drug,https://identifiers.org/iuphar.ligand:6938,LY2119620,LY2119620,NA,NA
rxcui:1589,drug,https://identifiers.org/rxcui:1589,BIPERIDEN,BIPERIDEN,NA,NA
ncit:C76041,drug,https://identifiers.org/ncit:C76041,FURTRETHONIUM IODIDE,FURTRETHONIUM IODIDE,NA,NA
drugbank:DB15954,drug,https://identifiers.org/drugbank:DB15954,STRYCHNINE,STRYCHNINE,NA,NA
rxcui:3634,drug,https://identifiers.org/rxcui:3634,DOTHIEPIN,DOTHIEPIN,NA,NA
rxcui:1303098,drug,https://identifiers.org/rxcui:1303098,ACLIDINIUM,ACLIDINIUM,NA,NA
rxcui:1546387,drug,https://identifiers.org/rxcui:1546387,CARBAMOYLCHOLINE,CARBAMOYLCHOLINE,NA,NA
rxcui:8352,drug,https://identifiers.org/rxcui:8352,PIRENZEPINE,PIRENZEPINE,NA,NA
iuphar.ligand:304,drug,https://identifiers.org/iuphar.ligand:304,PENTYLTHIO-TZTP,PENTYLTHIO-TZTP,NA,NA
rxcui:194,drug,https://identifiers.org/rxcui:194,ACETYLCHOLINE,ACETYLCHOLINE,NA,NA
iuphar.ligand:323,drug,https://identifiers.org/iuphar.ligand:323,HEXOCYCLIUM,HEXOCYCLIUM,NA,NA
iuphar.ligand:318,drug,https://identifiers.org/iuphar.ligand:318,[3H]QNB,[3H]QNB,NA,NA
iuphar.ligand:343,drug,https://identifiers.org/iuphar.ligand:343,BRUCINE N-OXIDE,BRUCINE N-OXIDE,NA,NA
iuphar.ligand:314,drug,https://identifiers.org/iuphar.ligand:314,MUSCARINIC TOXIN 7,MUSCARINIC TOXIN 7,NA,NA
iuphar.ligand:300,drug,https://identifiers.org/iuphar.ligand:300,METHYLFURMETHIDE,METHYLFURMETHIDE,NA,NA
iuphar.ligand:337,drug,https://identifiers.org/iuphar.ligand:337,KT 5720,KT 5720,NA,NA
drugbank:DB04365,drug,https://identifiers.org/drugbank:DB04365,ARECOLINE,ARECOLINE,NA,NA
iuphar.ligand:311,drug,https://identifiers.org/iuphar.ligand:311,MUSCARINIC TOXIN 1,MUSCARINIC TOXIN 1,NA,NA
iuphar.ligand:312,drug,https://identifiers.org/iuphar.ligand:312,MUSCARINIC TOXIN 2,MUSCARINIC TOXIN 2,NA,NA
iuphar.ligand:331,drug,https://identifiers.org/iuphar.ligand:331,SILAHEXOCYCLIUM,SILAHEXOCYCLIUM,NA,NA
rxcui:2694828,drug,https://identifiers.org/rxcui:2694828,XANOMELINE,XANOMELINE,NA,NA
iuphar.ligand:3262,drug,https://identifiers.org/iuphar.ligand:3262,LY2033298,LY2033298,NA,NA
iuphar.ligand:12486,drug,https://identifiers.org/iuphar.ligand:12486,[3H]IPEROXO,[3H]IPEROXO,NA,NA
rxcui:119565,drug,https://identifiers.org/rxcui:119565,TOLTERODINE,TOLTERODINE,NA,NA
iuphar.ligand:3274,drug,https://identifiers.org/iuphar.ligand:3274,VU0255035,VU0255035,NA,NA
iuphar.ligand:293,drug,https://identifiers.org/iuphar.ligand:293,NNC 11-1607,NNC 11-1607,NA,NA
iuphar.ligand:8591,drug,https://identifiers.org/iuphar.ligand:8591,ML381,ML381,NA,NA
iuphar.ligand:335,drug,https://identifiers.org/iuphar.ligand:335,G&OUML; 7874,G&OUML; 7874,NA,NA
iuphar.ligand:313,drug,https://identifiers.org/iuphar.ligand:313,MUSCARINIC TOXIN 3,MUSCARINIC TOXIN 3,NA,NA
iuphar.ligand:324,drug,https://identifiers.org/iuphar.ligand:324,HIMBACINE,HIMBACINE,NA,NA
iuphar.ligand:361,drug,https://identifiers.org/iuphar.ligand:361,TRIPITRAMINE,TRIPITRAMINE,NA,NA
iuphar.ligand:12301,drug,https://identifiers.org/iuphar.ligand:12301,VU0467154,VU0467154,NA,NA
iuphar.ligand:307,drug,https://identifiers.org/iuphar.ligand:307,4-DAMP,4-DAMP,NA,NA
rxcui:1546438,drug,https://identifiers.org/rxcui:1546438,GLYCOPYRRONIUM,GLYCOPYRRONIUM,NA,NA
iuphar.ligand:8593,drug,https://identifiers.org/iuphar.ligand:8593,[3H]ACETYLCHOLINE,[3H]ACETYLCHOLINE,NA,NA
iuphar.ligand:292,drug,https://identifiers.org/iuphar.ligand:292,NNC 11-1585,NNC 11-1585,NA,NA
rxcui:152021,drug,https://identifiers.org/rxcui:152021,DICYCLOMINE HYDROCHLORIDE,DICYCLOMINE HYDROCHLORIDE,NA,NA
rxcui:69120,drug,https://identifiers.org/rxcui:69120,TIOTROPIUM,TIOTROPIUM,NA,NA
iuphar.ligand:308,drug,https://identifiers.org/iuphar.ligand:308,P-F-HHSID,P-F-HHSID,NA,NA
iuphar.ligand:339,drug,https://identifiers.org/iuphar.ligand:339,"WIN 51,708","WIN 51,708",NA,NA
rxcui:44281,drug,https://identifiers.org/rxcui:44281,CEVIMELINE,CEVIMELINE,NA,NA
rxcui:8761,drug,https://identifiers.org/rxcui:8761,PROPANTHELINE,PROPANTHELINE,NA,NA
iuphar.ligand:348,drug,https://identifiers.org/iuphar.ligand:348,THIOCHROME,THIOCHROME,NA,NA
rxcui:1487512,drug,https://identifiers.org/rxcui:1487512,UMECLIDINIUM BROMIDE,UMECLIDINIUM BROMIDE,NA,NA
iuphar.ligand:3264,drug,https://identifiers.org/iuphar.ligand:3264,AFDX384,AFDX384,NA,NA
rxcui:107770,drug,https://identifiers.org/rxcui:107770,MEPENZOLATE,MEPENZOLATE,NA,NA
iuphar.ligand:327,drug,https://identifiers.org/iuphar.ligand:327,METHOCTRAMINE,METHOCTRAMINE,NA,NA
iuphar.ligand:295,drug,https://identifiers.org/iuphar.ligand:295,ARECAIDINE PROPARGYL ESTER,ARECAIDINE PROPARGYL ESTER,NA,NA
iuphar.ligand:310,drug,https://identifiers.org/iuphar.ligand:310,HEXAHYDROSILADIFENIDOL,HEXAHYDROSILADIFENIDOL,NA,NA
drugbank:DB02010,drug,https://identifiers.org/drugbank:DB02010,STAUROSPORINE,STAUROSPORINE,NA,NA
iuphar.ligand:290,drug,https://identifiers.org/iuphar.ligand:290,MCN-A-343,MCN-A-343,NA,NA
hgnc:6990,gene,NA,NA,NA,NA,NA
rxcui:4492,drug,https://identifiers.org/rxcui:4492,FLUOROURACIL,FLUOROURACIL,NA,NA
rxcui:7005,drug,https://identifiers.org/rxcui:7005,MITOXANTRONE,MITOXANTRONE,NA,NA
rxcui:2632852,drug,https://identifiers.org/rxcui:2632852,TROFINETIDE,TROFINETIDE,NA,NA
rxcui:2555,drug,https://identifiers.org/rxcui:2555,CISPLATIN,CISPLATIN,NA,NA
hgnc:4574,gene,NA,NA,NA,NA,NA
ncit:C79860,drug,https://identifiers.org/ncit:C79860,BECAMPANEL,BECAMPANEL,NA,NA
ncit:C174617,drug,https://identifiers.org/ncit:C174617,MIBAMPATOR,MIBAMPATOR,NA,NA
rxcui:38404,drug,https://identifiers.org/rxcui:38404,TOPIRAMATE,TOPIRAMATE,NA,NA
ncit:C38139,drug,https://identifiers.org/ncit:C38139,TALAMPANEL,TALAMPANEL,NA,NA
iuphar.ligand:9085,drug,https://identifiers.org/iuphar.ligand:9085,COMPOUND 42 [PMID: 26938474],COMPOUND 42 [PMID: 26938474],NA,NA
ncit:C77316,drug,https://identifiers.org/ncit:C77316,TEZAMPANEL,TEZAMPANEL,NA,NA
ncit:C166510,drug,https://identifiers.org/ncit:C166510,DASOLAMPANEL,DASOLAMPANEL,NA,NA
chembl:CHEMBL3707399,drug,https://identifiers.org/chembl:CHEMBL3707399,CX1739,CX1739,NA,NA
rxcui:1356552,drug,https://identifiers.org/rxcui:1356552,PERAMPANEL,PERAMPANEL,NA,NA
chembl:CHEMBL3707401,drug,https://identifiers.org/chembl:CHEMBL3707401,MK-8777,MK-8777,NA,NA
chembl:CHEMBL4791762,drug,https://identifiers.org/chembl:CHEMBL4791762,CX-717,CX-717,NA,NA
ncit:C65620,drug,https://identifiers.org/ncit:C65620,FARAMPATOR,FARAMPATOR,NA,NA
ncit:C203197,drug,https://identifiers.org/ncit:C203197,OSAVAMPATOR,OSAVAMPATOR,NA,NA
iuphar.ligand:9084,drug,https://identifiers.org/iuphar.ligand:9084,COMPOUND 27 [PMID: 26938474],COMPOUND 27 [PMID: 26938474],NA,NA
ncit:C65960,drug,https://identifiers.org/ncit:C65960,IRAMPANEL,IRAMPANEL,NA,NA
ncit:C1674,drug,https://identifiers.org/ncit:C1674,RECOMBINANT FIBROBLAST GROWTH FACTOR 2,RECOMBINANT FIBROBLAST GROWTH FACTOR 2,NA,NA
ncit:C152963,drug,https://identifiers.org/ncit:C152963,ZONAMPANEL,ZONAMPANEL,NA,NA
ncit:C1316,drug,https://identifiers.org/ncit:C1316,OXIDOPAMINE,OXIDOPAMINE,NA,NA
chembl:CHEMBL3545042,drug,https://identifiers.org/chembl:CHEMBL3545042,SELURAMPANEL,SELURAMPANEL,NA,NA
ncit:C152327,drug,https://identifiers.org/ncit:C152327,SELURAMPANEL,SELURAMPANEL,NA,NA
iuphar.ligand:12232,drug,https://identifiers.org/iuphar.ligand:12232,BAY-069,BAY-069,NA,NA
ncit:C186393,drug,https://identifiers.org/ncit:C186393,PESAMPATOR,PESAMPATOR,NA,NA
hgnc:3061,gene,NA,NA,NA,NA,NA
iuphar.ligand:8213,drug,https://identifiers.org/iuphar.ligand:8213,COMPOUND R-16 [PMID: 21967808],COMPOUND R-16 [PMID: 21967808],NA,NA
ncit:C95729,drug,https://identifiers.org/ncit:C95729,MERESTINIB,MERESTINIB,NA,NA
rxcui:1310469,drug,https://identifiers.org/rxcui:1310469,DEHYDRATED ALCOHOL,DEHYDRATED ALCOHOL,NA,NA
rxcui:11413,drug,https://identifiers.org/rxcui:11413,ZIDOVUDINE,ZIDOVUDINE,NA,NA
iuphar.ligand:12249,drug,https://identifiers.org/iuphar.ligand:12249,"COMPOUND 6LI [CHAN ET AL., 2022]","COMPOUND 6LI [CHAN ET AL., 2022]",NA,NA
iuphar.ligand:11791,drug,https://identifiers.org/iuphar.ligand:11791,BIIB091,BIIB091,NA,NA
rxcui:59763,drug,https://identifiers.org/rxcui:59763,STAVUDINE,STAVUDINE,NA,NA
hgnc:4593,gene,NA,NA,NA,NA,NA
iuphar.ligand:6345,drug,https://identifiers.org/iuphar.ligand:6345,COMPOUND 23C [PMID: 17929793],COMPOUND 23C [PMID: 17929793],NA,NA
iuphar.ligand:6362,drug,https://identifiers.org/iuphar.ligand:6362,COMPOUND 9N [PMID: 23084894],COMPOUND 9N [PMID: 23084894],NA,NA
iuphar.ligand:6338,drug,https://identifiers.org/iuphar.ligand:6338,COMPOUND 23H [PMID: 17929793],COMPOUND 23H [PMID: 17929793],NA,NA
iuphar.ligand:1376,drug,https://identifiers.org/iuphar.ligand:1376,AIDA,AIDA,NA,NA
iuphar.ligand:6354,drug,https://identifiers.org/iuphar.ligand:6354,A-794278,A-794278,NA,NA
iuphar.ligand:10009,drug,https://identifiers.org/iuphar.ligand:10009,VU0483605,VU0483605,NA,NA
iuphar.ligand:6358,drug,https://identifiers.org/iuphar.ligand:6358,COMPOUND 22 [PMID: 17276684],COMPOUND 22 [PMID: 17276684],NA,NA
iuphar.ligand:6213,drug,https://identifiers.org/iuphar.ligand:6213,[18F]FITM,[18F]FITM,NA,NA
iuphar.ligand:6357,drug,https://identifiers.org/iuphar.ligand:6357,COMPOUND 12E [PMID: 22266036],COMPOUND 12E [PMID: 22266036],NA,NA
iuphar.ligand:1391,drug,https://identifiers.org/iuphar.ligand:1391,[3H]R214127,[3H]R214127,NA,NA
iuphar.ligand:1382,drug,https://identifiers.org/iuphar.ligand:1382,CPCCOET,CPCCOET,NA,NA
iuphar.ligand:3953,drug,https://identifiers.org/iuphar.ligand:3953,A-841720,A-841720,NA,NA
iuphar.ligand:1389,drug,https://identifiers.org/iuphar.ligand:1389,YM298198,YM298198,NA,NA
iuphar.ligand:6341,drug,https://identifiers.org/iuphar.ligand:6341,CFMTI,CFMTI,NA,NA
iuphar.ligand:6212,drug,https://identifiers.org/iuphar.ligand:6212,[11C]MMTP,[11C]MMTP,NA,NA
iuphar.ligand:3346,drug,https://identifiers.org/iuphar.ligand:3346,LY456236,LY456236,NA,NA
iuphar.ligand:3347,drug,https://identifiers.org/iuphar.ligand:3347,LY456066,LY456066,NA,NA
iuphar.ligand:6363,drug,https://identifiers.org/iuphar.ligand:6363,FTIDC,FTIDC,NA,NA
iuphar.ligand:6346,drug,https://identifiers.org/iuphar.ligand:6346,COMPOUND 23E [PMID: 17929793],COMPOUND 23E [PMID: 17929793],NA,NA
rxcui:25916,drug,https://identifiers.org/rxcui:25916,GLUTAMIC ACID,GLUTAMIC ACID,NA,NA
rxcui:1886,drug,https://identifiers.org/rxcui:1886,CAFFEINE,CAFFEINE,NA,NA
iuphar.ligand:6337,drug,https://identifiers.org/iuphar.ligand:6337,VU0469650,VU0469650,NA,NA
iuphar.ligand:6343,drug,https://identifiers.org/iuphar.ligand:6343,COMPOUND 11C [PMID: 17929793],COMPOUND 11C [PMID: 17929793],NA,NA
iuphar.ligand:6355,drug,https://identifiers.org/iuphar.ligand:6355,A-850002,A-850002,NA,NA
iuphar.ligand:6215,drug,https://identifiers.org/iuphar.ligand:6215,COMPOUND 11S [PMID: 19433355],COMPOUND 11S [PMID: 19433355],NA,NA
rxcui:4678,drug,https://identifiers.org/rxcui:4678,GANCICLOVIR,GANCICLOVIR,NA,NA
iuphar.ligand:9290,drug,https://identifiers.org/iuphar.ligand:9290,ELEZANUMAB,ELEZANUMAB,NA,NA
iuphar.ligand:6210,drug,https://identifiers.org/iuphar.ligand:6210,COMPOUND 27 [PMID: 20346665],COMPOUND 27 [PMID: 20346665],NA,NA
iuphar.ligand:6209,drug,https://identifiers.org/iuphar.ligand:6209,COMPOUND 24 [PMID: 20346665],COMPOUND 24 [PMID: 20346665],NA,NA
iuphar.ligand:1385,drug,https://identifiers.org/iuphar.ligand:1385,JNJ16259685,JNJ16259685,NA,NA
iuphar.ligand:6214,drug,https://identifiers.org/iuphar.ligand:6214,COMPOUND 11Q [PMID: 19433355],COMPOUND 11Q [PMID: 19433355],NA,NA
ncit:C265,drug,https://identifiers.org/ncit:C265,ANTIDEPRESSANT AGENT,ANTIDEPRESSANT AGENT,NA,NA
iuphar.ligand:6474,drug,https://identifiers.org/iuphar.ligand:6474,CIS-10 [PMID: 15771457],CIS-10 [PMID: 15771457],NA,NA
iuphar.ligand:1416,drug,https://identifiers.org/iuphar.ligand:1416,PHCCC,PHCCC,NA,NA
iuphar.ligand:6211,drug,https://identifiers.org/iuphar.ligand:6211,A-794282,A-794282,NA,NA
rxcui:32926,drug,https://identifiers.org/rxcui:32926,PAREGORIC,PAREGORIC,NA,NA
iuphar.ligand:6340,drug,https://identifiers.org/iuphar.ligand:6340,CFMMC,CFMMC,NA,NA
iuphar.ligand:6335,drug,https://identifiers.org/iuphar.ligand:6335,MK-5435,MK-5435,NA,NA
iuphar.ligand:6365,drug,https://identifiers.org/iuphar.ligand:6365,COMPOUND 10I [PMID: 23084894],COMPOUND 10I [PMID: 23084894],NA,NA
iuphar.ligand:1374,drug,https://identifiers.org/iuphar.ligand:1374,(S)-4C3HPG,(S)-4C3HPG,NA,NA
iuphar.ligand:6356,drug,https://identifiers.org/iuphar.ligand:6356,COMPOUND 9A [PMID: 22266036],COMPOUND 9A [PMID: 22266036],NA,NA
chembl:CHEMBL16117,drug,https://identifiers.org/chembl:CHEMBL16117,PHILANTHOTOXIN 343,PHILANTHOTOXIN 343,NA,NA
iuphar.ligand:6334,drug,https://identifiers.org/iuphar.ligand:6334,[18F]MK-1312,[18F]MK-1312,NA,NA
iuphar.ligand:1378,drug,https://identifiers.org/iuphar.ligand:1378,LY341495,LY341495,NA,NA
iuphar.ligand:6342,drug,https://identifiers.org/iuphar.ligand:6342,COMPOUND 2F [PMID: 17532216],COMPOUND 2F [PMID: 17532216],NA,NA
iuphar.ligand:6348,drug,https://identifiers.org/iuphar.ligand:6348,COMPOUND 23I [PMID: 17929793],COMPOUND 23I [PMID: 17929793],NA,NA
rxcui:5833,drug,https://identifiers.org/rxcui:5833,INOSITOL,INOSITOL,NA,NA
iuphar.ligand:1379,drug,https://identifiers.org/iuphar.ligand:1379,LY367385,LY367385,NA,NA
hgnc:1460,gene,NA,NA,NA,NA,NA
rxcui:2955,drug,https://identifiers.org/rxcui:2955,CURCUMIN,CURCUMIN,NA,NA
iuphar.ligand:5714,drug,https://identifiers.org/iuphar.ligand:5714,NVP-TAE684,NVP-TAE684,NA,NA
ncit:C80630,drug,https://identifiers.org/ncit:C80630,SOTRASTAURIN,SOTRASTAURIN,NA,NA
chembl:CHEMBL482967,drug,https://identifiers.org/chembl:CHEMBL482967,CYC-116,CYC-116,NA,NA
chembl:CHEMBL1969664,drug,https://identifiers.org/chembl:CHEMBL1969664,AZD-1080,AZD-1080,NA,NA
chembl:CHEMBL546797,drug,https://identifiers.org/chembl:CHEMBL546797,CHEMBL:CHEMBL546797,CHEMBL:CHEMBL546797,NA,NA
ncit:C64540,drug,https://identifiers.org/ncit:C64540,CENISERTIB,CENISERTIB,NA,NA
hgnc:9449,gene,NA,NA,NA,NA,NA
drugbank:DB07348,drug,https://identifiers.org/drugbank:DB07348,BREFELDIN A,BREFELDIN A,NA,NA
hgnc:1389,gene,NA,NA,NA,NA,NA
rxcui:25480,drug,https://identifiers.org/rxcui:25480,GABAPENTIN,GABAPENTIN,NA,NA
chembl:CHEMBL2107771,drug,https://identifiers.org/chembl:CHEMBL2107771,RALFINAMIDE,RALFINAMIDE,NA,NA
chembl:CHEMBL172439,drug,https://identifiers.org/chembl:CHEMBL172439,SLAZINIC ACID,SLAZINIC ACID,NA,NA
rxcui:68503,drug,https://identifiers.org/rxcui:68503,ZICONOTIDE,ZICONOTIDE,NA,NA
rxcui:1101333,drug,https://identifiers.org/rxcui:1101333,GABAPENTIN ENACARBIL,GABAPENTIN ENACARBIL,NA,NA
ncit:C152466,drug,https://identifiers.org/ncit:C152466,SULOCTIDIL,SULOCTIDIL,NA,NA
ncit:C171754,drug,https://identifiers.org/ncit:C171754,CILNIDIPINE,CILNIDIPINE,NA,NA
rxcui:235839,drug,https://identifiers.org/rxcui:235839,TERODILINE HYDROCHLORIDE,TERODILINE HYDROCHLORIDE,NA,NA
ncit:C66029,drug,https://identifiers.org/ncit:C66029,LOMERIZINE,LOMERIZINE,NA,NA
ncit:C169790,drug,https://identifiers.org/ncit:C169790,ATAGABALIN,ATAGABALIN,NA,NA
rxcui:7417,drug,https://identifiers.org/rxcui:7417,NIFEDIPINE,NIFEDIPINE,NA,NA
rxcui:187832,drug,https://identifiers.org/rxcui:187832,PREGABALIN,PREGABALIN,NA,NA
rxcui:486126,drug,https://identifiers.org/rxcui:486126,ZICONOTIDE ACETATE,ZICONOTIDE ACETATE,NA,NA
ncit:C83785,drug,https://identifiers.org/ncit:C83785,IMAGABALIN,IMAGABALIN,NA,NA
rxcui:8196,drug,https://identifiers.org/rxcui:8196,PHLOROGLUCINOL,PHLOROGLUCINOL,NA,NA
chembl:CHEMBL546649,drug,https://identifiers.org/chembl:CHEMBL546649,CHEMBL:CHEMBL546649,CHEMBL:CHEMBL546649,NA,NA
ncit:C166519,drug,https://identifiers.org/ncit:C166519,ELPETRIGINE,ELPETRIGINE,NA,NA
chembl:CHEMBL1372046,drug,https://identifiers.org/chembl:CHEMBL1372046,CHEMBL:CHEMBL1372046,CHEMBL:CHEMBL1372046,NA,NA
rxcui:1922448,drug,https://identifiers.org/rxcui:1922448,SAFINAMIDE,SAFINAMIDE,NA,NA
rxcui:5281,drug,https://identifiers.org/rxcui:5281,HESPERIDIN,HESPERIDIN,NA,NA
chembl:CHEMBL602213,drug,https://identifiers.org/chembl:CHEMBL602213,CHEMBL:CHEMBL602213,CHEMBL:CHEMBL602213,NA,NA
rxcui:140587,drug,https://identifiers.org/rxcui:140587,CELECOXIB,CELECOXIB,NA,NA
chembl:CHEMBL5314401,drug,https://identifiers.org/chembl:CHEMBL5314401,CNV2197944,CNV2197944,NA,NA
chembl:CHEMBL297304,drug,https://identifiers.org/chembl:CHEMBL297304,CHEMBL:CHEMBL297304,CHEMBL:CHEMBL297304,NA,NA
drugbank:DB15229,drug,https://identifiers.org/drugbank:DB15229,CNV-2197944,CNV-2197944,NA,NA
rxcui:114477,drug,https://identifiers.org/rxcui:114477,LEVETIRACETAM,LEVETIRACETAM,NA,NA
chembl:CHEMBL274921,drug,https://identifiers.org/chembl:CHEMBL274921,CHEMBL:CHEMBL274921,CHEMBL:CHEMBL274921,NA,NA
rxcui:235752,drug,https://identifiers.org/rxcui:235752,BEPRIDIL HYDROCHLORIDE,BEPRIDIL HYDROCHLORIDE,NA,NA
iuphar.ligand:7765,drug,https://identifiers.org/iuphar.ligand:7765,NP118809,NP118809,NA,NA
rxcui:104416,drug,https://identifiers.org/rxcui:104416,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,NA,NA
chembl:CHEMBL484640,drug,https://identifiers.org/chembl:CHEMBL484640,CHEMBL:CHEMBL484640,CHEMBL:CHEMBL484640,NA,NA
rxcui:233603,drug,https://identifiers.org/rxcui:233603,CLEVIDIPINE,CLEVIDIPINE,NA,NA
hgnc:11049,gene,NA,NA,NA,NA,NA
chembl:CHEMBL4297407,drug,https://identifiers.org/chembl:CHEMBL4297407,ALTROPANE I-123,ALTROPANE I-123,NA,NA
rxcui:203204,drug,https://identifiers.org/rxcui:203204,BUPROPION HYDROCHLORIDE,BUPROPION HYDROCHLORIDE,NA,NA
rxcui:352372,drug,https://identifiers.org/rxcui:352372,DEXMETHYLPHENIDATE,DEXMETHYLPHENIDATE,NA,NA
ncit:C87425,drug,https://identifiers.org/ncit:C87425,AMPHETAMINE ADIPATE,AMPHETAMINE ADIPATE,NA,NA
rxcui:221088,drug,https://identifiers.org/rxcui:221088,DEXTROAMPHETAMINE SACCHARATE,DEXTROAMPHETAMINE SACCHARATE,NA,NA
ncit:C170121,drug,https://identifiers.org/ncit:C170121,LIAFENSINE,LIAFENSINE,NA,NA
rxcui:673579,drug,https://identifiers.org/rxcui:673579,LISDEXAMFETAMINE DIMESYLATE,LISDEXAMFETAMINE DIMESYLATE,NA,NA
rxcui:6816,drug,https://identifiers.org/rxcui:6816,METHAMPHETAMINE,METHAMPHETAMINE,NA,NA
rxcui:36514,drug,https://identifiers.org/rxcui:36514,SIBUTRAMINE,SIBUTRAMINE,NA,NA
rxcui:203188,drug,https://identifiers.org/rxcui:203188,METHYLPHENIDATE HYDROCHLORIDE,METHYLPHENIDATE HYDROCHLORIDE,NA,NA
ncit:C61081,drug,https://identifiers.org/ncit:C61081,"3,4-METHYLENEDIOXYMETHAMPHETAMINE","3,4-METHYLENEDIOXYMETHAMPHETAMINE",NA,NA
rxcui:6375,drug,https://identifiers.org/rxcui:6375,LEVODOPA,LEVODOPA,NA,NA
chembl:CHEMBL1200782,drug,https://identifiers.org/chembl:CHEMBL1200782,DEXTROAMPHETAMINE ADIPATE,DEXTROAMPHETAMINE ADIPATE,NA,NA
rxcui:266604,drug,https://identifiers.org/rxcui:266604,METYROSINE,METYROSINE,NA,NA
