id,semantic_groups,uri,preflabel,name,synonyms,description
HGNC:13013,gene,https://identifiers.org/HGNC:13013,KAT6A,lysine acetyltransferase 6A,ARTHS|MOZ|MRD32|MYST-3|MYST3|RUNXBP2|ZC2HC6A|ZNF220,"This gene encodes a member of the MOZ, YBFR2, SAS2, TIP60 family of histone acetyltransferases. The protein is composed of a nuclear localization domain, a double C2H2 zinc finger domain that binds to acetylated histone tails, a histone acetyl-transferase domain, a glutamate/aspartate-rich region, and a serine- and methionine-rich transactivation domain. It is part of a complex that acetylates lysine-9 residues in histone 3, and in addition, it acts as a co-activator for several transcription factors. Allelic variants of this gene are associated with an autosomal dominant form of cognitive disability. Chromosomal translocations of this gene are associated with acute myeloid leukemia. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2017]."
HGNC:2711,gene,https://identifiers.org/HGNC:2711,DCTN1,dynactin subunit 1,DAP-150|DP-150|HMND14|P135,"This gene encodes the largest subunit of dynactin, a macromolecular complex consisting of 10 subunits ranging in size from 22 to 150 kD. Dynactin binds to both microtubules and cytoplasmic dynein. Dynactin is involved in a diverse array of cellular functions, including ER-to-Golgi transport, the centripetal movement of lysosomes and endosomes, spindle formation, chromosome movement, nuclear positioning, and axonogenesis. This subunit interacts with dynein intermediate chain by its domains directly binding to dynein and binds to microtubules via a highly conserved glycine-rich cytoskeleton-associated protein (CAP-Gly) domain in its N-terminus. Alternative splicing of this gene results in multiple transcript variants encoding distinct isoforms. Mutations in this gene cause distal hereditary motor neuronopathy type VIIB (HMN7B) which is also known as distal spinal and bulbar muscular atrophy (dSBMA). [provided by RefSeq, Oct 2008]."
HGNC:7764,gene,https://identifiers.org/HGNC:7764,NEUROG1,neurogenin 1,AKA|CCDDRD|Math4C|NEUROD3|bHLHa6|ngn1,"Enables E-box binding activity and protein homodimerization activity. Involved in several processes, including animal organ morphogenesis; cranial nerve development; and hard palate morphogenesis. Predicted to be located in neuronal cell body. Predicted to be part of chromatin. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
MONDO:0019538,disease,http://purl.obolibrary.org/obo/MONDO_0019538,Gaisbock syndrome,Gaisbock syndrome,NA,NA
MONDO:0016603,disease,http://purl.obolibrary.org/obo/MONDO_0016603,citrullinemia type II,citrullinemia type II,NA,NA
MONDO:0030917,disease,http://purl.obolibrary.org/obo/MONDO_0030917,"intellectual disability, autosomal dominant 51","intellectual disability, autosomal dominant 51",NA,NA
HGNC:870,gene,https://identifiers.org/HGNC:870,ATP7B,ATPase copper transporting beta,PWD|WC1|WD|WND,"This gene is a member of the P-type cation transport ATPase family and encodes a protein with several membrane-spanning domains, an ATPase consensus sequence, a hinge domain, a phosphorylation site, and at least 2 putative copper-binding sites. This protein is a monomer, and functions as a copper-transporting ATPase which exports copper out of the cells, such as the efflux of hepatic copper into the bile. Alternate transcriptional splice variants, encoding different isoforms with distinct cellular localizations, have been characterized. Mutations in this gene have been associated with Wilson disease which is characterized by copper accumulation. [provided by RefSeq, Dec 2019]."
MONDO:0018081,disease,http://purl.obolibrary.org/obo/MONDO_0018081,hemorrhagic fever-renal syndrome,hemorrhagic fever-renal syndrome,NA,NA
HGNC:13590,gene,https://identifiers.org/HGNC:13590,FBXO11,F-box protein 11,FBX11|IDDFBA|PRMT9|UBR6|UG063H01|VIT1,"This gene encodes a member of the F-box protein family which is characterized by an approximately 40 amino acid motif, the F-box. The F-box proteins constitute one of the four subunits of ubiquitin protein ligase complex called SCFs (SKP1-cullin-F-box), which function in phosphorylation-dependent ubiquitination. The F-box proteins are divided into 3 classes: Fbws containing WD-40 domains, Fbls containing leucine-rich repeats, and Fbxs containing either different protein-protein interaction modules or no recognizable motifs. The protein encoded by this gene belongs to the Fbxs class. It can function as an arginine methyltransferase that symmetrically dimethylates arginine residues, and it acts as an adaptor protein to mediate the neddylation of p53, which leads to the suppression of p53 function. This gene is known to be down-regulated in melanocytes from patients with vitiligo, a skin disorder that results in depigmentation. Polymorphisms in this gene are associated with chronic otitis media with effusion and recurrent otitis media (COME/ROM), a hearing loss disorder, and the knockout of the homologous mouse gene results in the deaf mouse mutant Jeff (Jf), a single gene model of otitis media. Alternatively spliced transcript variants encoding distinct isoforms have been identified for this gene. [provided by RefSeq, Jun 2010]."
MONDO:0021081,disease,http://purl.obolibrary.org/obo/MONDO_0021081,anti-NMDA receptor encephalitis,anti-NMDA receptor encephalitis,NA,NA
HGNC:4422,gene,https://identifiers.org/HGNC:4422,GNS,glucosamine (N-acetyl)-6-sulfatase,G6S,"The product of this gene is a lysosomal enzyme found in all cells. It is involved in the catabolism of heparin, heparan sulphate, and keratan sulphate. Deficiency of this enzyme results in the accumulation of undegraded substrate and the lysosomal storage disorder mucopolysaccharidosis type IIID (Sanfilippo D syndrome). Mucopolysaccharidosis type IIID is the least common of the four subtypes of Sanfilippo syndrome. [provided by RefSeq, Jul 2008]."
MONDO:0958240,disease,http://purl.obolibrary.org/obo/MONDO_0958240,"neurodevelopmental disorder with hyperkinetic movements, seizures, and structural brain abnormalities","neurodevelopmental disorder with hyperkinetic movements, seizures, and structural brain abnormalities",NA,NA
MONDO:0008294,disease,http://purl.obolibrary.org/obo/MONDO_0008294,acute intermittent porphyria,acute intermittent porphyria,NA,NA
HGNC:20153,gene,https://identifiers.org/HGNC:20153,CHD8,chromodomain helicase DNA binding protein 8,AUTS18|HELSNF1|IDDAM,"This gene encodes a member of the chromodomain-helicase-DNA binding protein family, which is characterized by a SNF2-like domain and two chromatin organization modifier domains. The encoded protein also contains brahma and kismet domains, which are common to the subfamily of chromodomain-helicase-DNA binding proteins to which this protein belongs. This gene has been shown to function in several processes that include transcriptional regulation, epigenetic remodeling, promotion of cell proliferation, and regulation of RNA synthesis. Allelic variants of this gene are associated with autism spectrum disorder. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Dec 2016]."
MONDO:0971007,disease,http://purl.obolibrary.org/obo/MONDO_0971007,neuroocular syndrome 1,neuroocular syndrome 1,NA,NA
MONDO:0800001,disease,http://purl.obolibrary.org/obo/MONDO_0800001,"delayed sleep phase syndrome, susceptibility to","delayed sleep phase syndrome, susceptibility to",NA,NA
MONDO:0008889,disease,http://purl.obolibrary.org/obo/MONDO_0008889,thromboangiitis obliterans,thromboangiitis obliterans,NA,NA
MONDO:0017722,disease,http://purl.obolibrary.org/obo/MONDO_0017722,"Sandhoff disease, juvenile form","Sandhoff disease, juvenile form",NA,NA
MONDO:0014882,disease,http://purl.obolibrary.org/obo/MONDO_0014882,hereditary spastic paraplegia 77,hereditary spastic paraplegia 77,NA,NA
MONDO:0005048,disease,http://purl.obolibrary.org/obo/MONDO_0005048,pancreatic insulin-producing neuroendocrine tumor,pancreatic insulin-producing neuroendocrine tumor,NA,NA
MONDO:0008813,disease,http://purl.obolibrary.org/obo/MONDO_0008813,arachnoid cyst,arachnoid cyst,NA,NA
MONDO:0033925,disease,http://purl.obolibrary.org/obo/MONDO_0033925,pediatric-onset Graves disease,pediatric-onset Graves disease,NA,NA
MONDO:0019632,disease,http://purl.obolibrary.org/obo/MONDO_0019632,Lyme disease,Lyme disease,NA,NA
MONDO:0014558,disease,http://purl.obolibrary.org/obo/MONDO_0014558,autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome,autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome,NA,NA
HGNC:9449,gene,https://identifiers.org/HGNC:9449,PRNP,prion protein (Kanno blood group),ASCR|AltPrP|CD230|CJD|GSS|KURU|PRIP|PrP|PrP27-30|PrP33-35C|PrPc|p27-30,"The protein encoded by this gene is a membrane glycosylphosphatidylinositol-anchored glycoprotein that tends to aggregate into rod-like structures. The encoded protein contains a highly unstable region of five tandem octapeptide repeats. This gene is found on chromosome 20, approximately 20 kbp upstream of a gene which encodes a biochemically and structurally similar protein to the one encoded by this gene. Mutations in the repeat region as well as elsewhere in this gene have been associated with Creutzfeldt-Jakob disease, fatal familial insomnia, Gerstmann-Straussler disease, Huntington disease-like 1, and kuru. An overlapping open reading frame has been found for this gene that encodes a smaller, structurally unrelated protein, AltPrp. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2014]."
MONDO:0010808,disease,http://purl.obolibrary.org/obo/MONDO_0010808,fatal familial insomnia,fatal familial insomnia,NA,NA
MONDO:0007739,disease,http://purl.obolibrary.org/obo/MONDO_0007739,Huntington disease,Huntington disease,NA,NA
MONDO:0100093,disease,http://purl.obolibrary.org/obo/MONDO_0100093,"myoclonus, familial, 1","myoclonus, familial, 1",NA,NA
MONDO:0014017,disease,http://purl.obolibrary.org/obo/MONDO_0014017,intellectual developmental disorder with autism and macrocephaly,intellectual developmental disorder with autism and macrocephaly,NA,NA
HGNC:4124,gene,https://identifiers.org/HGNC:4124,GALNT2,polypeptide N-acetylgalactosaminyltransferase 2,CDG2T|GalNAc-T2,"This gene encodes a member of the glycosyltransferase 2 protein family. Members of this family initiate mucin-type O-glycoslation of peptides in the Golgi apparatus. The encoded protein may be involved in O-linked glycosylation of the immunoglobulin A1 hinge region. This gene may influence triglyceride levels, and may be involved Type 2 diabetes, as well as several types of cancer. Alternative splicing results in multiple transcript variants. [provided by RefSeq, May 2014]."
MONDO:0009658,disease,http://purl.obolibrary.org/obo/MONDO_0009658,mucopolysaccharidosis type 3D,mucopolysaccharidosis type 3D,NA,NA
MONDO:0013541,disease,http://purl.obolibrary.org/obo/MONDO_0013541,complex cortical dysplasia with other brain malformations 1,complex cortical dysplasia with other brain malformations 1,NA,NA
MONDO:0009377,disease,http://purl.obolibrary.org/obo/MONDO_0009377,hyperammonemia due to N-acetylglutamate synthase deficiency,hyperammonemia due to N-acetylglutamate synthase deficiency,NA,NA
MONDO:0018019,disease,http://purl.obolibrary.org/obo/MONDO_0018019,lead poisoning,lead poisoning,NA,NA
MONDO:0008201,disease,http://purl.obolibrary.org/obo/MONDO_0008201,Perry syndrome,Perry syndrome,NA,NA
MONDO:0007947,disease,http://purl.obolibrary.org/obo/MONDO_0007947,Marfan syndrome,Marfan syndrome,NA,NA
MONDO:0008678,disease,http://purl.obolibrary.org/obo/MONDO_0008678,Williams syndrome,Williams syndrome,NA,NA
HP:0031356,phenotype,http://purl.obolibrary.org/obo/HP_0031356,Terminal insomnia,Terminal insomnia,NA,NA
HP:0002360,phenotype,http://purl.obolibrary.org/obo/HP_0002360,Sleep abnormality,Sleep abnormality,NA,NA
MONDO:0017279,disease,http://purl.obolibrary.org/obo/MONDO_0017279,young-onset Parkinson disease,young-onset Parkinson disease,NA,NA
MONDO:0019371,disease,http://purl.obolibrary.org/obo/MONDO_0019371,narcolepsy without cataplexy,narcolepsy without cataplexy,NA,NA
HGNC:24283,gene,https://identifiers.org/HGNC:24283,KMT5B,lysine methyltransferase 5B,CGI-85|CGI85|MRD51|SUV420H1,"This gene encodes a protein that contains a SET domain. SET domains appear to be protein-protein interaction domains that mediate interactions with a family of proteins that display similarity with dual-specificity phosphatases (dsPTPases). The function of this gene has not been determined. Several alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2014]."
MONDO:0060760,disease,http://purl.obolibrary.org/obo/MONDO_0060760,intellectual developmental disorder with dysmorphic facies and behavioral abnormalities,intellectual developmental disorder with dysmorphic facies and behavioral abnormalities,NA,NA
MONDO:0030900,disease,http://purl.obolibrary.org/obo/MONDO_0030900,intellectual developmental disorder with paroxysmal dyskinesia or seizures,intellectual developmental disorder with paroxysmal dyskinesia or seizures,NA,NA
MONDO:0005029,disease,http://purl.obolibrary.org/obo/MONDO_0005029,essential thrombocythemia,essential thrombocythemia,NA,NA
MONDO:0030043,disease,http://purl.obolibrary.org/obo/MONDO_0030043,"congenital disorder of glycosylation, type iit","congenital disorder of glycosylation, type iit",NA,NA
HGNC:10541,gene,https://identifiers.org/HGNC:10541,SATB1,SATB homeobox 1,DEFDA|DHDBV|KTZSL,"This gene encodes a matrix protein which binds nuclear matrix and scaffold-associating DNAs through a unique nuclear architecture. The protein recruits chromatin-remodeling factors in order to regulate chromatin structure and gene expression. [provided by RefSeq, Apr 2016]."
HGNC:8777,gene,https://identifiers.org/HGNC:8777,PDE2A,phosphodiesterase 2A,CGS-PDE|IDDPADS|PDE2A1|PED2A4|cGSPDE,"Enables several functions, including 3',5'-cyclic-nucleotide phosphodiesterase activity; anion binding activity; and metal ion binding activity. Involved in several processes, including cellular response to organic cyclic compound; cyclic-nucleotide-mediated signaling; and regulation of vascular permeability. Located in several cellular components, including cytosol; mitochondrial membrane; and perinuclear region of cytoplasm. Colocalizes with plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
MONDO:0020527,disease,http://purl.obolibrary.org/obo/MONDO_0020527,ectopic Cushing syndrome,ectopic Cushing syndrome,NA,NA
MONDO:0032526,disease,http://purl.obolibrary.org/obo/MONDO_0032526,spinocerebellar ataxia 48,spinocerebellar ataxia 48,NA,NA
MONDO:0007369,disease,http://purl.obolibrary.org/obo/MONDO_0007369,hereditary coproporphyria,hereditary coproporphyria,NA,NA
MONDO:0007403,disease,http://purl.obolibrary.org/obo/MONDO_0007403,inherited Creutzfeldt-Jakob disease,inherited Creutzfeldt-Jakob disease,NA,NA
MONDO:0030990,disease,http://purl.obolibrary.org/obo/MONDO_0030990,Kohlschutter-Tonz syndrome-like,Kohlschutter-Tonz syndrome-like,NA,NA
HGNC:30031,gene,https://identifiers.org/HGNC:30031,PI4K2A,phosphatidylinositol 4-kinase type 2 alpha,NEDMSB|PI4KII|PIK42A,"Phosphatidylinositolpolyphosphates (PtdInsPs) are centrally involved in many biologic processes, ranging from cell growth and organization of the actin cytoskeleton to endo- and exocytosis. PI4KII phosphorylates PtdIns at the D-4 position, an essential step in the biosynthesis of PtdInsPs (Barylko et al., 2001 [PubMed 11244087]).[supplied by OMIM, Mar 2008]."
MONDO:0957563,disease,http://purl.obolibrary.org/obo/MONDO_0957563,"cranial dysinnervation disorder, congenital, with absent corneal reflex and developmental delay","cranial dysinnervation disorder, congenital, with absent corneal reflex and developmental delay",NA,NA
HGNC:11427,gene,https://identifiers.org/HGNC:11427,STUB1,STIP1 homology and U-box containing protein 1,CHIP|HSPABP2|NY-CO-7|SCA48|SCAR16|SDCCAG7|UBOX1,"This gene encodes a protein containing tetratricopeptide repeat and a U-box that functions as a ubiquitin ligase/cochaperone. The encoded protein binds to and ubiquitinates shock cognate 71 kDa protein (Hspa8) and DNA polymerase beta (Polb), among other targets. Mutations in this gene cause spinocerebellar ataxia, autosomal recessive 16. Alternative splicing results in multiple transcript variants. There is a pseudogene for this gene on chromosome 2. [provided by RefSeq, Jun 2014]."
