subject_id,subject_label,subject_uri,subject_category,relation_id,relation_label,relation_uri,object_id,object_label,object_uri,object_category,reference_id_list
MONDO:0017279,young-onset Parkinson disease,NA,biolink:Disease,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,NA
MONDO:0019371,narcolepsy without cataplexy,NA,biolink:Disease,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,NA
HGNC:24283,KMT5B,NA,biolink:Gene,RO:0002200,0002200,NA,HP:0031354,Sleep onset insomnia,NA,biolink:PhenotypicFeature,PMID:28191889
MONDO:0060760,intellectual developmental disorder with dysmorphic facies and behavioral abnormalities,NA,biolink:Disease,RO:0002200,0002200,NA,HP:0031354,Sleep onset insomnia,NA,biolink:PhenotypicFeature,PMID:30057029
MONDO:0030900,intellectual developmental disorder with paroxysmal dyskinesia or seizures,NA,biolink:Disease,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,PMID:32196122
MONDO:0005029,essential thrombocythemia,NA,biolink:Disease,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,NA
MONDO:0010808,fatal familial insomnia,NA,biolink:Disease,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,PMID:1439789
MONDO:0030043,"congenital disorder of glycosylation, type iit",NA,biolink:Disease,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,PMID:32293671
HGNC:10541,SATB1,NA,biolink:Gene,RO:0002200,0002200,NA,HP:0031355,Maintenance insomnia,NA,biolink:PhenotypicFeature,PMID:33513338
HGNC:8777,PDE2A,NA,biolink:Gene,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,PMID:32196122
MONDO:0020527,ectopic Cushing syndrome,NA,biolink:Disease,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,NA
MONDO:0032526,spinocerebellar ataxia 48,NA,biolink:Disease,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,PMID:31126790
MONDO:0007369,hereditary coproporphyria,NA,biolink:Disease,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,NA
MONDO:0007403,inherited Creutzfeldt-Jakob disease,NA,biolink:Disease,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,NA
MONDO:0030990,Kohlschutter-Tonz syndrome-like,NA,biolink:Disease,RO:0002200,0002200,NA,HP:0031355,Maintenance insomnia,NA,biolink:PhenotypicFeature,PMID:33513338
HGNC:30031,PI4K2A,NA,biolink:Gene,RO:0002200,0002200,NA,HP:0031354,Sleep onset insomnia,NA,biolink:PhenotypicFeature,PMID:30564627
MONDO:0957563,"cranial dysinnervation disorder, congenital, with absent corneal reflex and developmental delay",NA,biolink:Disease,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,PMID:33439489
HGNC:11427,STUB1,NA,biolink:Gene,RO:0002200,0002200,NA,HP:0100785,Insomnia,NA,biolink:PhenotypicFeature,NA
